Grid spacing = 5
At Height 10
138
X	Y
96.936589	-32.012021
96.016419	-32.402785
95.081221	-32.756157
94.135174	-33.079475
93.180991	-33.377888
92.220447	-33.655174
91.254787	-33.914182
90.284984	-34.157094
89.311677	-34.385652
88.335394	-34.601239
87.356592	-34.804968
86.375572	-34.997762
85.392601	-35.180377
84.407905	-35.353435
83.421664	-35.517454
82.43404	-35.672857
81.445139	-35.819995
80.455072	-35.959147
79.463957	-36.090528
78.471863	-36.214301
77.478861	-36.330576
76.48501	-36.439413
75.490379	-36.540818
74.495022	-36.634748
73.498967	-36.721106
72.502278	-36.799734
71.504986	-36.870408
70.507155	-36.932827
69.508815	-36.986601
68.510016	-37.031231
67.510848	-37.066077
66.511348	-37.090331
65.511651	-37.102949
64.511871	-37.102576
63.512204	-37.087417
62.512957	-37.05503
61.514593	-37.001972
60.517941	-36.923157
59.524583	-36.81055
58.5379	-36.650143
57.566967	-36.413445
56.648743	-36.024555
56.133284	-35.719889
56.059997	-36.716961
55.953517	-37.711015
55.809029	-38.700235
55.620711	-39.682016
55.381511	-40.652645
55.082986	-41.606639
54.715235	-42.536046
54.267213	-43.429407
53.727881	-44.270602
53.088694	-45.038419
52.347569	-45.708093
51.512652	-46.256236
50.602635	-46.667894
49.641768	-46.941179
48.653149	-47.085875
47.654311	-47.118203
46.656788	-47.055742
45.667241	-46.914553
44.689138	-46.70816
43.724033	-46.447531
42.772327	-46.141423
41.83387	-45.796837
40.908124	-45.419356
39.994448	-45.013495
39.092151	-44.582935
38.200517	-44.13069
37.318868	-43.659264
36.44656	-43.170752
35.583012	-42.666931
34.727662	-42.149299
33.945186	-41.796971
33.630665	-42.74596
33.284639	-43.683909
32.902282	-44.607627
32.477667	-45.512656
32.003517	-46.392675
31.470984	-47.23856
30.869728	-48.036896
30.188709	-48.76811
29.418816	-49.404617
28.558414	-49.91139
27.620485	-50.253176
26.634443	-50.408961
25.636241	-50.382787
24.654331	-50.199168
23.704294	-49.889539
22.791528	-49.482461
21.915877	-49.000433
21.074782	-48.460207
20.264952	-47.87409
19.48306	-47.251132
18.726069	-46.598104
17.9913	-45.92014
17.276439	-45.221214
16.579479	-44.504436
15.898687	-43.772278
15.232562	-43.026732
14.579814	-42.269438
13.939328	-41.501764
13.310099	-40.724824
12.691264	-39.939577
12.08205	-39.146833
11.481787	-38.3473
10.889856	-37.541572
10.305719	-36.73018
9.728886	-35.913583
9.158909	-35.09218
8.59539	-34.266331
8.037968	-33.436359
7.486305	-32.602541
6.940105	-31.765142
6.399087	-30.924388
5.862985	-30.080474
5.331575	-29.233604
4.804635	-28.383944
4.257943	-27.54741
3.659337	-26.746726
3.02036	-25.977968
2.330657	-25.254525
1.576149	-24.59935
0.73942	-24.054236
-0.191056	-23.6961
-1.183878	-23.638633
-2.131106	-23.941485
-2.94248	-24.520846
-3.615648	-25.258468
-4.181122	-26.082345
-4.666396	-26.956173
-5.090971	-27.86118
-5.71753	-28.620529
-6.449701	-29.301296
-7.20205	-29.959677
-7.974779	-30.594011
-8.767973	-31.20257
-9.58156	-31.783557
-10.415348	-32.335174
-11.268929	-32.855597
-12.14177	-33.343073
-13.033065	-33.79588
-13.94187	-34.212442
-14.86701	-34.591327
-15.807138	-34.931303
-16.760761	-35.231381
-17.726228	-35.490825
-18.701802	-35.709193
-19.685696	-35.886339
-20.676115	-36.022411
-21.671277	-36.117836
-22.669462	-36.173302
-23.669051	-36.189725
-24.66856	-36.168214
-25.666599	-36.110035
-26.661967	-36.016571
-27.653576	-35.889287
-28.640503	-35.729698
-29.621969	-35.53934
-29.977479	-36.180765
-30.071156	-37.176164
-30.160947	-38.171919
-30.246846	-39.168011
-30.328847	-40.164433
-30.406943	-41.161164
-30.481128	-42.158201
-30.551397	-43.155517
-30.617745	-44.153109
-30.680164	-45.150948
-30.738652	-46.149024
-30.793202	-47.147324
-30.84381	-48.145838
-30.890472	-49.14453
-30.933184	-50.143418
-30.971941	-51.142449
-31.006741	-52.141639
-31.037579	-53.140955
-31.064452	-54.140377
-31.087359	-55.13991
-31.106295	-56.139525
-31.121258	-57.139201
-31.132247	-58.138928
-31.139259	-59.138694
-31.142293	-60.138481
-31.141347	-61.138268
-31.13642	-62.138046
-31.127511	-63.137802
-31.11462	-64.137511
-31.097745	-65.137161
-31.076888	-66.136732
-31.052047	-67.136211
-31.023224	-68.135578
-30.990419	-69.134828
-30.953632	-70.133955
-30.912865	-71.132902
-30.868119	-72.131702
-30.819397	-73.130293
-30.766698	-74.1287
-30.710026	-75.126888
-30.649384	-76.124833
-30.584773	-77.12253
-30.516197	-78.119966
-30.443657	-79.117128
-30.36716	-80.113981
-30.286706	-81.110537
-30.202301	-82.106755
-30.113949	-83.102634
-30.021653	-84.098156
-29.925419	-85.0933
-29.825251	-86.088053
-29.721153	-87.082422
-29.613133	-88.076351
-29.501194	-89.069854
-29.385343	-90.062916
-29.265586	-91.055504
-29.141927	-92.047625
-29.014376	-93.03924
-28.882937	-94.030358
-28.747619	-95.020943
-28.608428	-96.010995
-28.465369	-97.000505
-28.318452	-97.989444
-28.167686	-98.977802
-28.013077	-99.965559
-27.864719	-100.953384
-27.902164	-101.952461
-27.961116	-102.950487
-28.045176	-103.946709
-28.158992	-104.939955
-28.308711	-105.928416
-28.502667	-106.909106
-28.752509	-107.876993
-29.07495	-108.823006
-29.49435	-109.72989
-30.044765	-110.562883
-30.763371	-111.253836
-31.65333	-111.699215
-32.64008	-111.8325
-33.628173	-111.695134
-34.573361	-111.372363
-35.469061	-110.929285
-36.320519	-110.405721
-37.134645	-109.825641
-37.917572	-109.204005
-38.674245	-108.550623
-39.408585	-107.87221
-40.123709	-107.173548
-40.82211	-106.458156
-41.505809	-105.728699
-42.176473	-104.987234

